"District","State","YearCode","District.Code","State.Code","Amount.of.Hydrogencarbonate","district_year_id","SDP","Ginni.Index","sdp2","sdp3","MarginOfVictory","percentagePoverty","HDI","literacyRate"
"Mandla","Madhya Pradesh",2002,415,23,206.315789473684,"415_2002",67795,0.23,4596162025,311596804484875,"1.30%","37.4",0.464,"63.7"
"Mandla","Madhya Pradesh",2018,415,23,244.475685714286,"415_2018",482361,0.23,232672134321,112231963383211888,"9.1%","31.7",0.606,"69.3"
"Mandla","Madhya Pradesh",2005,415,23,214.545454545455,"415_2005",104975,0.23,11019750625,1156798321859375,"11.00%","48.6",0.495,"63.7"
"Mandla","Madhya Pradesh",2004,415,23,231.875,"415_2004",99940,0.23,9988003600,998201079784000,"11.00%","48.6",0.486,"63.7"
"Mandla","Madhya Pradesh",2001,415,23,289.434782608696,"415_2001",71525,0.23,5115825625,365909427828125,"1.30%","37.4",0.457,"63.7"
"Mandla","Madhya Pradesh",2015,415,23,240.107142857143,"415_2015",370716,0.23,137430352656,50947630615221696,"9.1%","31.7",0.585,"69.3"
"Mandla","Madhya Pradesh",2008,415,23,262.666666666667,"415_2008",135124,0.23,18258495376,2467160929186624,"11.00%","48.6",0.518,"63.7"
"Mandla","Madhya Pradesh",2017,415,23,243.548387096774,"415_2017",441956,0.23,195325105936,86325102519050816,"9.1%","31.7",0.603,"69.3"
"Mandla","Madhya Pradesh",2013,415,23,206.945307692308,"415_2013",322598,0.23,104069469604,33572602755311192,"7.6%","31.7",0.56,"70.60%"
"Mandsaur","Madhya Pradesh",2004,416,23,233.166666666667,"416_2004",99940,0.21,9988003600,998201079784000,"18.00%","48.6",0.486,"63.7"
"Mandsaur","Madhya Pradesh",2002,416,23,242.625,"416_2002",67795,0.21,4596162025,311596804484875,"7.40%","37.4",0.464,"63.7"
"Mandsaur","Madhya Pradesh",2001,416,23,247.454545454545,"416_2001",71525,0.21,5115825625,365909427828125,"7.40%","37.4",0.457,"63.7"
"Mandsaur","Madhya Pradesh",2007,416,23,277.896551724138,"416_2007",119958,0.21,14389921764,1726186234965912,"18.00%","48.6",0.513,"63.7"
"Mandsaur","Madhya Pradesh",2005,416,23,256.65,"416_2005",104975,0.21,11019750625,1156798321859375,"18.00%","48.6",0.495,"63.7"
"Mandsaur","Madhya Pradesh",2000,416,23,363.8,"416_2000",66750,0.21,4455562500,297408796875000,"7.40%","37.4",0.453,"63.7"
"Mandsaur","Madhya Pradesh",2008,416,23,262.095238095238,"416_2008",135124,0.21,18258495376,2467160929186624,"18.00%","48.6",0.518,"63.7"
"Mandya","Karnataka",2014,544,29,229.394736842105,"544_2014",671283,0.26,450620866089,302494126850822208,"0.5%","20.9",0.649,"75.4"
"Mandya","Karnataka",2016,544,29,243.610638297872,"544_2016",851394,0.26,724871743236,617151452960670976,"0.5%","20.9",0.676,"75.4"
"Mandya","Karnataka",2013,544,29,310.533333333333,"544_2013",646787,0.26,418333423369,270572619900565408,"2.3%","20.9",0.633,"75.60%"
"Mandya","Karnataka",2018,544,29,271.788888888889,"544_2018",974815,0.26,950264284225,926331878226793344,"0.5%","20.9",0.68,"75.4"
"Mandya","Karnataka",2001,544,29,439.333333333333,"544_2001",92788,0.26,8609612944,798868765847872,"18.30%","20",0.518,"66.6"
"Mathura","Uttar Pradesh",2018,167,9,653.571428571429,"167_2018",949184,0.23,900950265856,855167577146261504,"30.7%","29.4",0.6,"67.7"
"Mathura","Uttar Pradesh",2016,167,9,244,"167_2016",888453,0.23,789348733209,701299250065735680,"30.7%","29.4",0.588,"67.7"
"Mathura","Uttar Pradesh",2004,167,9,314.6,"167_2004",231029,0.23,53374398841,12331033989837390,"6.30%","40.9",0.489,"56.3"
"Mathura","Uttar Pradesh",2000,167,9,445.111111111111,"167_2000",160015,0.23,25604800225,4097152108003375,"7.70%","31.2",0.456,"56.3"
"Mayurbhanj","Odisha",2014,365,21,137.048387096774,"365_2014",235931,0.25,55663436761,13132730298459492,"11.7%","32.6",0.575,"72.9"
"Mayurbhanj","Odisha",2017,365,21,145.625,"365_2017",316192,0.25,99977380864,31612048010149888,"11.7%","32.6",0.604,"72.9"
"Mayurbhanj","Odisha",2013,365,21,125.851063829787,"365_2013",233122,0.25,54345866884,12669217179731848,"8.0%","32.6",0.562,"73.50%"
"Mayurbhanj","Odisha",2009,365,21,134.452380952381,"365_2009",93957,0.25,8827917849,829444677338493,"8.0%","37.0",0.519,"73.50%"
"Mayurbhanj","Odisha",2012,365,21,148.666666666667,"365_2012",216301,0.25,46786122601,10119885104718902,"8.0%","32.6",0.552,"73.50%"
"Mayurbhanj","Odisha",2018,365,21,141.529411764706,"365_2018",338339,0.25,114473278921,38730774716852216,"11.7%","32.6",0.607,"72.9"
"Mayurbhanj","Odisha",2015,365,21,91.5714285714286,"365_2015",253192,0.25,64106188864,16231174170853888,"11.7%","32.6",0.586,"72.9"
"Medak","Telangana",2011,513,36,518.5,"513_2011",325139,0.23,105715369321,34372189465660620,"0.6%","21.9",0.633,"74.04%"
"Medak","Telangana",2009,513,36,384.333333333333,"513_2009",129267,0.23,16709957289,2160046048877163,"0.6%","29.8",0.633,"74.04%"
"Medak","Telangana",2004,513,36,458,"513_2004",79916,0.23,6386567056,510388892847296,"13.80%","37.2",0.64,"60.5"
"Medak","Telangana",2013,513,36,312.75,"513_2013",349593,0.23,122215265649,42725601364030856,"0.6%","21.9",0.637,"74.04%"
"Medak","Telangana",2008,513,36,368,"513_2008",128918,0.23,16619850724,2142597915636632,"13.80%","37.2",0.641,"60.5"
"Medak","Telangana",2014,513,36,347.333333333333,"513_2014",372897,0.23,139052172609,51852138009378272,"33.3%","21.9",0.646,"67"
"Medak","Telangana",2006,513,36,382.75,"513_2006",102977,0.23,10604262529,1091995142448833,"13.80%","37.2",0.652,"60.5"
"Medak","Telangana",2007,513,36,274.666666666667,"513_2007",113456,0.23,12872263936,1460435577122816,"13.80%","37.2",0.647,"60.5"
"Medak","Telangana",2017,513,36,440.555555555556,"513_2017",498145,0.23,248148441025,123613905154398624,"33.3%","21.9",0.664,"67"
"Medak","Telangana",2010,513,36,562.333333333333,"513_2010",152123,0.23,23141407129,3520340276684867,"0.6%","29.8",0.631,"74.04%"
"Medak","Telangana",2005,513,36,405.5,"513_2005",92751,0.23,8602748001,797913479840751,"13.80%","37.2",0.646,"60.5"
"Medak","Telangana",2015,513,36,498,"513_2015",416892,0.23,173798939664,72455387554404288,"33.3%","21.9",0.654,"67"
"Medak","Telangana",2016,513,36,464.833333333333,"513_2016",455731,0.23,207690744361,94651110618382896,"33.3%","21.9",0.662,"67"
"Medak","Telangana",2018,513,36,411.333333333333,"513_2018",544441,0.23,296416002481,161381024806758112,"33.3%","21.9",0.662,"67"
"Meerut","Uttar Pradesh",2018,169,9,296.634285714286,"169_2018",949184,0.46,900950265856,855167577146261504,"20.9%","29.4",0.6,"67.7"
"Meerut","Uttar Pradesh",2001,169,9,372.666666666667,"169_2001",162926,0.46,26544881476,4324851359358776,"3.30%","31.2",0.461,"56.3"
"Meerut","Uttar Pradesh",2004,169,9,247,"169_2004",231029,0.46,53374398841,12331033989837390,"9.90%","40.9",0.489,"56.3"
"Meerut","Uttar Pradesh",2016,169,9,242.285714285714,"169_2016",888453,0.46,789348733209,701299250065735680,"20.9%","29.4",0.588,"67.7"
"Mirzapur","Uttar Pradesh",2018,170,9,189.876363636364,"170_2018",949184,0.28,900950265856,855167577146261504,"21.7%","29.4",0.6,"67.7"
"Mirzapur","Uttar Pradesh",2000,170,9,268.4,"170_2000",160015,0.28,25604800225,4097152108003375,"10.80%","31.2",0.456,"56.3"
"Mirzapur","Uttar Pradesh",2004,170,9,253.125,"170_2004",231029,0.28,53374398841,12331033989837390,"5.00%","40.9",0.489,"56.3"
"Mirzapur","Uttar Pradesh",2016,170,9,138.75,"170_2016",888453,0.28,789348733209,701299250065735680,"21.7%","29.4",0.588,"67.7"
"Moradabad","Uttar Pradesh",2018,171,9,317.2,"171_2018",949184,0.27,900950265856,855167577146261504,"7.8%","29.4",0.6,"67.7"
"Moradabad","Uttar Pradesh",2016,171,9,212.4,"171_2016",888453,0.27,789348733209,701299250065735680,"7.8%","29.4",0.588,"67.7"
"Moradabad","Uttar Pradesh",2000,171,9,212,"171_2000",160015,0.27,25604800225,4097152108003375,"14.90%","31.2",0.456,"56.3"
"Moradabad","Uttar Pradesh",2001,171,9,250,"171_2001",162926,0.27,26544881476,4324851359358776,"14.90%","31.2",0.461,"56.3"
"Moradabad","Uttar Pradesh",2004,171,9,213.666666666667,"171_2004",231029,0.27,53374398841,12331033989837390,"5.50%","40.9",0.489,"56.3"
"Morena","Madhya Pradesh",2000,417,23,558.529411764706,"417_2000",66750,0.26,4455562500,297408796875000,"12.40%","37.4",0.453,"63.7"
"Morena","Madhya Pradesh",2011,417,23,409.272727272727,"417_2011",282371,0.26,79733381641,22514394707350812,"14.2%","31.7",0.543,"70.60%"
"Morena","Madhya Pradesh",2007,417,23,552.153846153846,"417_2007",119958,0.26,14389921764,1726186234965912,"30.30%","48.6",0.513,"63.7"
"Morena","Madhya Pradesh",2010,417,23,471.333333333333,"417_2010",155701,0.26,24242801401,3774628420937101,"14.2%","36.7",0.531,"70.60%"
"Morena","Madhya Pradesh",2002,417,23,553.375,"417_2002",67795,0.26,4596162025,311596804484875,"12.40%","37.4",0.464,"63.7"
"Morena","Madhya Pradesh",2012,417,23,536.461538461538,"417_2012",306853,0.26,94158763609,28892899089712476,"14.2%","31.7",0.551,"70.60%"
"Morena","Madhya Pradesh",2017,417,23,561.285714285714,"417_2017",441956,0.26,195325105936,86325102519050816,"15.6%","31.7",0.603,"69.3"
"Morena","Madhya Pradesh",2018,417,23,519.5,"417_2018",482361,0.26,232672134321,112231963383211888,"15.6%","31.7",0.606,"69.3"
"Morena","Madhya Pradesh",2008,417,23,614.9,"417_2008",135124,0.26,18258495376,2467160929186624,"30.30%","48.6",0.518,"63.7"
"Morena","Madhya Pradesh",2005,417,23,464.75,"417_2005",104975,0.26,11019750625,1156798321859375,"30.30%","48.6",0.495,"63.7"
"Morena","Madhya Pradesh",2016,417,23,413.142857142857,"417_2016",419465,0.26,175950886225,73805238490369632,"15.6%","31.7",0.597,"69.3"
"Morena","Madhya Pradesh",2004,417,23,513.25,"417_2004",99940,0.26,9988003600,998201079784000,"30.30%","48.6",0.486,"63.7"
"Morena","Madhya Pradesh",2006,417,23,424.25,"417_2006",114545,0.26,13120557025,1502894204428625,"30.30%","48.6",0.505,"63.7"
"Morena","Madhya Pradesh",2001,417,23,581.823529411765,"417_2001",71525,0.26,5115825625,365909427828125,"12.40%","37.4",0.457,"63.7"
"Morena","Madhya Pradesh",2013,417,23,351.357142857143,"417_2013",322598,0.26,104069469604,33572602755311192,"14.2%","31.7",0.56,"70.60%"
"Morena","Madhya Pradesh",2015,417,23,448.769230769231,"417_2015",370716,0.26,137430352656,50947630615221696,"15.6%","31.7",0.585,"69.3"
"Morena","Madhya Pradesh",2014,417,23,565.181818181818,"417_2014",339247,0.26,115088527009,39043437522222224,"15.6%","31.7",0.574,"69.3"
"Morena","Madhya Pradesh",2009,417,23,294.363636363636,"417_2009",147933,0.26,21884172489,3237391288815237,"14.2%","36.7",0.522,"70.60%"
"Munger","Bihar",2012,207,10,272.857142857143,"207_2012",236933,0.26,56137246489,13300766222378236,"29.1%","33.7",0.531,"63.80%"
"Munger","Bihar",2013,207,10,350.75,"207_2013",246915,0.26,60967017225,15053671058110876,"29.1%","33.7",0.538,"63.80%"
"Munger","Bihar",2011,207,10,291.666666666667,"207_2011",228497,0.26,52210879009,11930029220919474,"29.1%","33.7",0.521,"63.80%"
"Munger","Bihar",2016,207,10,285.975,"207_2016",289265,0.26,83674240225,24204029098684624,"11.9%","33.7",0.568,"61.8"
"Munger","Bihar",2009,207,10,209.8,"207_2009",101938,0.26,10391355844,1059274032025672,"29.1%","53.5",0.498,"63.80%"
"Munger","Bihar",2010,207,10,225.666666666667,"207_2010",117503,0.26,13806955009,1622358634422527,"29.1%","53.5",0.508,"63.80%"
"Murshidabad","West Bengal",2017,319,19,140.566666666667,"319_2017",623787,0.22,389110221369,242721897657104416,"1.4%","20.0",0.637,"76.3"
"Murshidabad","West Bengal",2016,319,19,274.769230769231,"319_2016",584911,0.22,342120877921,200110264825650016,"1.4%","20.0",0.634,"76.3"
"Murshidabad","West Bengal",2013,319,19,328.275862068966,"319_2013",503952,0.22,253967618304,127987489179537408,"3.4%","20.0",0.596,"77.10%"
"Murshidabad","West Bengal",2001,319,19,332.24,"319_2001",139057,0.22,19336849249,2688924246018193,"14.80%","27",0.503,"68.6"
"Murshidabad","West Bengal",2004,319,19,252.897435897436,"319_2004",190029,0.22,36111020841,6862141179394389,"1.50%","34.3",0.527,"68.6"
"Murshidabad","West Bengal",2005,319,19,314.415094339623,"319_2005",201994,0.22,40801576036,8241673549815784,"1.50%","34.3",0.534,"68.6"
"Murshidabad","West Bengal",2000,319,19,402.666666666667,"319_2000",129691,0.22,16819755481,2181370908086371,"14.80%","27",0.5,"68.6"
"Murshidabad","West Bengal",2018,319,19,311.989583333333,"319_2018",659288,0.22,434660666944,286566561788175872,"1.4%","20.0",0.637,"76.3"
"Murshidabad","West Bengal",2002,319,19,384.057142857143,"319_2002",143931,0.22,20716132761,2981693704423491,"14.80%","27",0.508,"68.6"
"Murshidabad","West Bengal",2007,319,19,274.826086956522,"319_2007",234798,0.22,55130100804,12944437408577592,"1.50%","34.3",0.549,"68.6"
"Muzaffarnagar","Uttar Pradesh",2018,172,9,259.25,"172_2018",949184,0.27,900950265856,855167577146261504,"36.2%","29.4",0.6,"67.7"
"Muzaffarnagar","Uttar Pradesh",2016,172,9,275.25,"172_2016",888453,0.27,789348733209,701299250065735680,"36.2%","29.4",0.588,"67.7"
"Muzaffarnagar","Uttar Pradesh",2001,172,9,335.4,"172_2001",162926,0.27,26544881476,4324851359358776,"3.70%","31.2",0.461,"56.3"
"Muzaffarpur","Bihar",2006,208,10,243.25,"208_2006",80260,0.24,6441667600,517008241576000,"1.20%","54.4",0.473,"47"
"Muzaffarpur","Bihar",2011,208,10,395.333333333333,"208_2011",228497,0.24,52210879009,11930029220919474,"7.7%","33.7",0.521,"63.80%"
"Muzaffarpur","Bihar",2001,208,10,210.8,"208_2001",50579,0.24,2558235241,129392980254539,"8.30%","42.6",0.434,"47"
"Muzaffarpur","Bihar",2012,208,10,230.416666666667,"208_2012",236933,0.24,56137246489,13300766222378236,"7.7%","33.7",0.531,"63.80%"
"Muzaffarpur","Bihar",2009,208,10,215.142857142857,"208_2009",101938,0.24,10391355844,1059274032025672,"7.7%","53.5",0.498,"63.80%"
"Muzaffarpur","Bihar",2008,208,10,466.5,"208_2008",97284,0.24,9464176656,920712961802304,"1.20%","54.4",0.492,"47"
"Muzaffarpur","Bihar",2016,208,10,242.876,"208_2016",289265,0.24,83674240225,24204029098684624,"23.4%","33.7",0.568,"61.8"
"Muzaffarpur","Bihar",2013,208,10,231.416666666667,"208_2013",246915,0.24,60967017225,15053671058110876,"7.7%","33.7",0.538,"63.80%"
"Muzaffarpur","Bihar",2007,208,10,311.7,"208_2007",84415,0.24,7125892225,601532192173375,"1.20%","54.4",0.483,"47"
"Muzaffarpur","Bihar",2010,208,10,489.375,"208_2010",117503,0.24,13806955009,1622358634422527,"7.7%","53.5",0.508,"63.80%"
"Mysore","Karnataka",2003,545,29,425.153846153846,"545_2003",99669,0.33,9933909561,990102832035309,"1.50%","20",0.54,"66.6"
"Mysore","Karnataka",2014,545,29,98,"545_2014",671283,0.33,450620866089,302494126850822208,"2.7%","20.9",0.649,"75.4"
"Mysore","Karnataka",2001,545,29,308,"545_2001",92788,0.33,8609612944,798868765847872,"1.50%","20",0.518,"66.6"
"Mysore","Karnataka",2013,545,29,297.265306122449,"545_2013",646787,0.33,418333423369,270572619900565408,"0.8%","20.9",0.633,"75.60%"
"Mysore","Karnataka",2016,545,29,309.229777777778,"545_2016",851394,0.33,724871743236,617151452960670976,"2.7%","20.9",0.676,"75.4"
"Mysore","Karnataka",2007,545,29,198.473684210526,"545_2007",203810,0.33,41538516100,8465964966341000,"1.10%","33.4",0.58,"66.6"
"Mysore","Karnataka",2018,545,29,0,"545_2018",974815,0.33,950264284225,926331878226793344,"2.7%","20.9",0.68,"75.4"
"Mysore","Karnataka",2009,545,29,151.882352941176,"545_2009",218363,0.33,47682399769,10412071860758146,"0.8%","23.6",0.59,"75.60%"
"Nabarangpur","Odisha",2012,366,21,193.253333333333,"366_2012",216301,0.28,46786122601,10119885104718902,"3.8%","32.6",0.552,"73.50%"
"Nabarangpur","Odisha",2015,366,21,91.2777777777778,"366_2015",253192,0.28,64106188864,16231174170853888,"0.2%","32.6",0.586,"72.9"
"Nabarangpur","Odisha",2009,366,21,184.692307692308,"366_2009",93957,0.28,8827917849,829444677338493,"3.8%","37.0",0.519,"73.50%"
"Nabarangpur","Odisha",2014,366,21,125.166666666667,"366_2014",235931,0.28,55663436761,13132730298459492,"0.2%","32.6",0.575,"72.9"
"Nabarangpur","Odisha",2017,366,21,230.304347826087,"366_2017",316192,0.28,99977380864,31612048010149888,"0.2%","32.6",0.604,"72.9"
"Nabarangpur","Odisha",2018,366,21,221.615384615385,"366_2018",338339,0.28,114473278921,38730774716852216,"0.2%","32.6",0.607,"72.9"
"Nabarangpur","Odisha",2013,366,21,172.642857142857,"366_2013",233122,0.28,54345866884,12669217179731848,"3.8%","32.6",0.562,"73.50%"
"Nagapattinam","Tamil Nadu",2018,579,33,395.758285714286,"579_2018",1071602,0.26,1148330846404,1230553631668219136,"11.3%","11.3",0.702,"80.1"
"Nagapattinam","Tamil Nadu",2006,579,33,355.777777777778,"579_2006",256286,0.26,65682513796,16833508730721656,"28.80%","28.9",0.609,"73.5"
"Nagapattinam","Tamil Nadu",2017,579,33,370.368,"579_2017",1000308,0.26,1000616094864,1000924284621218176,"11.3%","11.3",0.703,"80.1"
"Nagapattinam","Tamil Nadu",2011,579,33,306.222222222222,"579_2011",674478,0.26,454920572484,306833917887863360,"6.3%","11.3",0.656,"80.30%"
"Nagapattinam","Tamil Nadu",2014,579,33,278.666666666667,"579_2014",791915,0.26,627129367225,496633152845985856,"11.3%","11.3",0.684,"80.1"
"Nagapattinam","Tamil Nadu",2002,579,33,423,"579_2002",124521,0.26,15505479441,1930757805472761,"3.20%","21.1",0.554,"73.5"
"Nagapattinam","Tamil Nadu",2005,579,33,375.5,"579_2005",221588,0.26,49101241744,10880245955569472,"28.80%","28.9",0.596,"73.5"
"Nagapattinam","Tamil Nadu",2001,579,33,384.285714285714,"579_2001",123901,0.26,15351457801,1902060973001701,"3.20%","21.1",0.545,"73.5"
"Nagapattinam","Tamil Nadu",2007,579,33,382,"579_2007",272340,0.26,74169075600,20199206048904000,"28.80%","28.9",0.618,"73.5"
"Nagapattinam","Tamil Nadu",2000,579,33,380.333333333333,"579_2000",126349,0.26,15964069801,2017044255286549,"3.20%","21.1",0.537,"73.5"
"Nagapattinam","Tamil Nadu",2009,579,33,485,"579_2009",316760,0.26,100336897600,31782715683776000,"6.3%","17.1",0.631,"80.30%"
"Nagapattinam","Tamil Nadu",2004,579,33,252,"579_2004",193645,0.26,37498386025,7261374961811125,"28.80%","28.9",0.583,"73.5"
"Nagapattinam","Tamil Nadu",2016,579,33,334.252571428571,"579_2016",922084,0.26,850238903056,783991688685488640,"11.3%","11.3",0.702,"80.1"
"Nagapattinam","Tamil Nadu",2015,579,33,463.9,"579_2015",862437,0.26,743797578969,641478552613287424,"11.3%","11.3",0.693,"80.1"
"Nagaur","Rajasthan",2002,110,8,451.428571428571,"110_2002",70333,0.22,4946730889,347918423616037,"6.80%","15.3",0.474,"60.1"
"Nagaur","Rajasthan",2006,110,8,264.875,"110_2006",134350,0.22,18049922500,2425007087875000,"11.20%","34.4",0.514,"60.1"
"Nagaur","Rajasthan",2016,110,8,548.625,"110_2016",529650,0.22,280529122500,148582249732124992,"7.5%","14.7",0.622,"66.1"
"Nagaur","Rajasthan",2018,110,8,443.8125,"110_2018",568102,0.22,322739882404,183349172673477216,"7.5%","14.7",0.643,"66.1"
"Nagaur","Rajasthan",2005,110,8,390.739130434783,"110_2005",120202,0.22,14448520804,1736741097682408,"11.20%","34.4",0.505,"60.1"
"Nagaur","Rajasthan",2015,110,8,392.5,"110_2015",501922,0.22,251925694084,126447048226029440,"7.5%","14.7",0.606,"66.1"
"Nagaur","Rajasthan",2017,110,8,500.2,"110_2017",557618,0.22,310937833924,173384533077033024,"7.5%","14.7",0.634,"66.1"
"Nagaur","Rajasthan",2007,110,8,514.103448275862,"110_2007",140471,0.22,19732101841,2771788077707111,"11.20%","34.4",0.522,"60.1"
"Nagaur","Rajasthan",2001,110,8,536.344827586207,"110_2001",79936,0.22,6389764096,510772182777856,"6.80%","15.3",0.467,"60.1"
"Nagaur","Rajasthan",2009,110,8,539.95652173913,"110_2009",161159,0.22,25972223281,4185657531742679,"25.4%","24.8",0.533,"67.10%"
"Nagaur","Rajasthan",2011,110,8,464.896551724138,"110_2011",395331,0.22,156286599561,61784937691049688,"25.4%","14.7",0.555,"67.10%"
"Nagaur","Rajasthan",2014,110,8,458.545454545455,"110_2014",465408,0.22,216604606464,100809516685197312,"7.5%","14.7",0.592,"66.1"
"Nagaur","Rajasthan",2013,110,8,587.285714285714,"110_2013",434292,0.22,188609541264,81911614894625088,"25.4%","14.7",0.576,"67.10%"
"Nagaur","Rajasthan",2000,110,8,420.8,"110_2000",71764,0.22,5150071696,369589745191744,"6.80%","15.3",0.463,"60.1"
"Nagaur","Rajasthan",2010,110,8,511.371428571429,"110_2010",185366,0.22,34360553956,6369278444607896,"25.4%","24.8",0.542,"67.10%"
"Nagaur","Rajasthan",2004,110,8,490,"110_2004",112636,0.22,12686868496,1428998119915456,"11.20%","34.4",0.496,"60.1"
"Nagaur","Rajasthan",2012,110,8,571.333333333333,"110_2012",409802,0.22,167937679204,68821196813157608,"25.4%","14.7",0.563,"67.10%"
"Nagaur","Rajasthan",2008,110,8,482.25,"110_2008",152284,0.22,23190416656,3531529410042304,"11.20%","34.4",0.529,"60.1"
"Nagpur","Maharashtra",2000,484,27,403.772727272727,"484_2000",210526,0.34,44321196676,9330764251411576,"8.80%","25",0.552,"76.9"
"Nagpur","Maharashtra",2008,484,27,212.067647058824,"484_2008",546533,0.34,298698320089,163248488973201440,"12.60%","38.1",0.624,"76.9"
"Nagpur","Maharashtra",2007,484,27,377.633424242424,"484_2007",538081,0.34,289531162561,155791217481985440,"12.60%","38.1",0.617,"76.9"
"Nagpur","Maharashtra",2011,484,27,219.657142857143,"484_2011",1126595,0.34,1269216294025,1429892730767094784,"3.2%","17.4",0.652,"82.90%"
"Nagpur","Maharashtra",2017,484,27,409.782916666667,"484_2017",1661065,0.34,2759136934225,4583105791648449536,"26.3%","17.4",0.696,"82.3"
"Nagpur","Maharashtra",2005,484,27,328.028542857143,"484_2005",423632,0.34,179464071424,76026723505491968,"12.60%","38.1",0.598,"76.9"
